1,比黑人碳头牙刷好用?,碳头;,好用;,1;
932,儿子2岁多，很喜欢这款牙刷，昨天一拿到就自己刷了。不错！,NULL;NULL;,喜欢;不错;,1;1;
933,同事推荐的 买回来觉得超级难用 刺激眼睛 很油 长了闭口 很生气 扔那儿不用了,NULL;NULL;,推荐;长;,1;1;
934,昨天下的单，今天上午就收到了，发货和物流都很快啊，刚才去官网用罐底的追溯码查了下，应该是正品,NULL;NULL;,很快;正品;,1;1;
935,看标题上写着“加赠32晚，赠完即止”以为有赠品，但是收到货就只是两瓶，没见赠品啊。。真心奇怪,NULL;,奇怪;,-1;
936,好用也好看值得买的！,NULL;NULL;NULL;,好用;好看;值得;,1;1;1;
937,东西很好，送货速度没的说 服务态度也很好，只是希望包装的时候可以考虑换个小点的，有点浪费,东西;NULL;服务态度;NULL;有点;,很好;没的说;很好;可以;浪费;,1;1;1;1;-1;
938,此款内裤比一般尺码大得多，建议选小两号,内裤;,一般;,0;
939,为什么购的吸管杯没有长的那截吸管？让人等了那么久，结果收到个半成品！配不上膳魔师的品牌！后悔！,NULL;人;NULL;NULL;,长;久;配不上;后悔;,1;0;-1;-1;
940,本身不喜欢托马斯，觉得特恐怖。。凑单买的，无做工质量挺好！,NULL;NULL;NULL;,喜欢;恐怖;好;,1;-1;1;
941,刚买回来时插在电脑上经常没反应，只是换个USB接口就好了，所以也没在意。但是一两个月后这种问题越来越严重，现在无论换几个USB接口也无论换几台电脑，完全没反应。联系亚马逊的客服说过了退款的期限，让我找厂家，联系厂家后又让我找代理商或经销商。感觉无论是PNY还是亚马逊售后都不行啊。 想买此优盘的注意了。,NULL;问题;NULL;,好;严重;不行;,1;-1;-1;
942,文笔不好，故事也1很1一般,NULL;故事;,不好;一般;,-1;0;
943,买了两次，没发现把洗衣机清洗干净呀?,洗衣机;,干净;,1;
944,喷出来的不是水雾，是水柱。,,,
945,一点微风都感觉要把伞掀翻,,,
946,纸张的质量太差了，不像正版的。不过书的内容很好。,质量;NULL;内容;,太差;正版;很好;,-1;1;1;
947,枕芯整体感觉还不错，没有异味，不知道是不是在库房放久还是其他原因，有些地方有点微黄，标签那里最严重，其他还好啦。呃……还有就是物流稍慢。,NULL;库房;标签;NULL;NULL;,不错;久;严重;还好;稍慢;,1;0;-1;1;-1;
948,骗人的东西，千万别买会对你的生殖器官造成很大的损害。,生殖器官;,很大;,1;
949,没有有包 可能很健康吧,NULL;,健康;,1;
950,非常好，面料与尺寸都合适,尺寸;尺寸;,好;合适;,1;1;
951,颜色搭配的挺好看，穿了几天没有起球,NULL;,好看;,1;
952,和描述的差不多。希望不会很快有划痕。,NULL;NULL;,差不多;很快;,0;1;
953,好看，送外国朋友的礼物。,NULL;,好看;,1;
954,秒杀价98到手，包税包邮，VC泡腾片一直是我的必备，提高抵抗力又美白，前几天感觉要热伤风，泡了一杯居然就好了，夏天温水泡一片，有气泡爽歪歪的，真心推荐！,NULL;NULL;NULL;NULL;,包邮;必备;好;推荐;,1;1;1;1;
955,根本就不像王立军所说的那样，又上当了，书商是赚够钱了，一共才几十页，却要几百块钱，平均一页10块钱，而且还没讲什么内容；无良书商,NULL;,无良;,-1;
956,价格还可以了，比地方店里的便宜，就是还没用，相信是正品！,NULL;店里;NULL;,可以;便宜;正品;,1;1;1;
957,邮过来的居然是个空盒子！大家小心点！一定要当着邮递员的面开包，不然.....,,,
958,鞋子大小合适，穿着也还挺舒适，可是鞋底如果沾水在地砖上走就特别滑，比我们其他的拖鞋滑多了，很容易摔跤。不知道是不是问题产品还是设计缺陷,鞋子;NULL;NULL;NULL;NULL;,合适;舒适;滑;容易;缺陷;,1;1;1;1;1;
959,商品不错，挺实惠的口味也挺好的,商品;NULL;口味;,不错;实惠;挺好;,1;1;1;
960,买后就降价，三天线跟一天线一样，信号差,信号;,差;,-1;
961,到的时候一个真空一个涨袋 问了客服运输可能导致 就不换货了 但是强烈抗议！美容枕明显比男士枕高硬不好睡 根本不是10厘米！除了背部特别肥厚的女人根本不合适 不建议购买 那个男士枕其实就是一个护颈枕而已 不应该写上建议男士 害强迫症必须女的买美容枕男的男士枕 太讨厌了！看了好多人都说美容枕涨袋我的也是这真的是运输问题吗！都是这个涨！？,枕;NULL;女人;NULL;,明显;不好;合适;讨厌;,0;-1;1;-1;
962,眼镜戴上是歪的，一高一低，左边眼镜片离眼睛很近都碰到睫毛了，右边镜片离眼睛的距离又比较远，外面的阳光容易进来，这样的眼镜不知道怎么能出厂。另外个问题眼镜架耳朵上两边的塑料套都脱落了，戴上后摘掉眼镜时都会掉下来。要求退货.......,阳光;NULL;,容易;脱落;,1;-1;
963,用着用着就不好看了。,NULL;,好看;,1;
964,书的内容如何不太清楚，不是给自己买的，但书的装订不是很好，翻开来中间的地方断断续续可以看到胶水脱胶。,内容;书;NULL;,清楚;很好;可以;,1;1;1;
965,型号偏小，拉锁用起来较涩，使用不方便,NULL;,方便;,1;
966,产品还行， 但是比预想的要差点， 就是颗粒不大...清洁度也不算很好，有很多粉状物,产品;清洁度;NULL;,还行;很好;很多;,1;1;1;
967,这东西超级不好，这在家放了一个月，里面螺丝都拧不紧了，晃晃悠悠的，太差了，上当,NULL;NULL;,不好;太差;,-1;-1;
968,看着不错，还没有开始用，试试就知道了。,NULL;,不错;,1;
969,买过、用过TP-LINK的不少产品了，这次又是帮同事买的。看中了这款非常特别的外型设计，恨不得自己也换一个。 同事看过也非常喜欢。功能上基本没什么太大的改变，质量还是保持了水准。 唯一希望改进的，就是价格能便宜点。,NULL;NULL;价格;,不少;喜欢;便宜;,1;1;1;
970,这个锅相比同价位其他品牌的要好一些，德产，而且手柄真的不烫，缺点是内壁有些不太方便清理，锅盖的出气孔位置在最外侧，不利于清洁,品牌;NULL;内壁;,好;烫;方便;,1;-1;1;
971,东西很轻，加粗处不像是金属，沥水盘超薄，装满水可能都端不起来。,东西;沥水;,轻;超薄;,1;1;
972,很喜欢的东西，只是有些瑕疵，不知该如何？,NULL;NULL;,喜欢;瑕疵;,1;-1;
973,是正品，可惜我看错了配置，以为带采血针和试纸的，只有另买了，算下来和苏宁也差不多，不算便宜。,NULL;NULL;NULL;NULL;,正品;可惜;差不多;便宜;,1;-1;0;1;
974,是过期产品，而且是10年的产品，居然过保3年还卖，恐怖啊！千万别上当了,NULL;NULL;,过期;恐怖;,-1;-1;
975,一直用这个牌子，还不错,NULL;,不错;,1;
976,和上次买的味道不一样，很怀疑,,,
977,说是超静音，滴答声是没有，但是秒针每走到一个地方就发出金属摩擦的声音，像蚊子叫，特别是安静的夜晚特别清楚，本来买回来是给儿子房间挂的，儿子看了也喜欢这个样式，但晚上听着这种声音睡觉还不如不静音的滴答声舒服，真是让人失望，让孩子失望！！,NULL;NULL;安静;NULL;声音;静音;NULL;NULL;,静音;安静;清楚;喜欢;静音;舒服;失望;失望;,1;1;1;1;1;1;-1;-1;
978,买了初学篇1和2 不适合孕妇,NULL;,适合;,1;
979,太浓烈了，比厕所本来的味道好一些，也没好到哪里去，但愿有所谓的吸附甲醛功能,功能;味道;NULL;,浓烈;好;好;,1;1;1;
980,有活动的时候还不错，总感觉1.5kg比10kg的要好些,时候;,不错;,1;
981,质量做工不错，但是与之前秒杀的LOCK&LOCK 乐扣乐扣U型树叶百纳箱3件套装LLB5158GLF003 相比，味道有点大，同样晒了一天，这款余留的味道大些,质量;NULL;,不错;型;,1;1;
982,我订购的是炫彩绿，喜欢这个颜色， 但是我收到的是白色，因为着急出差 所以没有时间和厂家反映,NULL;NULL;,喜欢;着急;,1;-1;
983,左下角有残缺，卖家几个意思,,,
984,美白效果无！相比在日本买的牙膏差得不是一点点,牙膏;,差;,-1;
985,东西很好很正，猫咪超喜欢的牌子,东西;NULL;,很好;喜欢;,1;1;
986,玩具其实还可以，但重点它是旧的，轮子上很脏，小侄女还比较喜欢，就不退货了，对亚马逊失望了。,NULL;重点;轮子;NULL;NULL;,可以;旧;很脏;喜欢;失望;,1;-1;-1;1;-1;
987,不适合儿童看，因为根本看不懂。,NULL;NULL;,适合;看不懂;,1;-1;
988,正不正品不敢保证~但是包装各方面很不错的~~几十块的东西肯定没得几百块的好嘛~几十还是不错的,NULL;NULL;NULL;东西;NULL;,正品;保证;不错;好;不错;,1;1;1;1;1;
989,小孩很喜欢问质量好没有味道。,NULL;质量;,喜欢;好;,1;1;
990,不知道是心理作用还是怎么，好像真有那么一点点效果吧,,,
991,值得大家阅读，很不错。。。。。,NULL;NULL;,值得;不错;,1;1;
992,时间不准，不是快了就是慢了,NULL;NULL;NULL;,不准;快;慢;,-1;1;-1;
993,收到墨水后，跟我从香港带回来的墨水做了一个对比，外观有差距很小，最明显的怀疑的地方是瓶盖上的派克标志：在香港带回来的标志清晰、完整，可是这个标志很模糊，标志上的尖头基本上都快看不见了，所以很担心不是正品，墨水还没用，用了之后再上报体会。备注：照片上左边的是我自己在香港带来的，右边的是在这买的。,差距;NULL;标志;NULL;标志;基本上;NULL;NULL;,很小;明显;清晰;完整;模糊;快;看不见;正品;,1;0;1;1;-1;1;-1;1;
994,路由器不好，超级无敌非常垃圾，才用一个月多几天就无缘无故的坏掉了，买家还不给换，说什么拿到售后服务店去，我人在汕头，售后服务在东莞，两地相差三百多公里，我真是无语了，在这里恳请大家不要买这种路由器，骗人的玩意,NULL;NULL;NULL;NULL;,不好;垃圾;坏掉;无语;,-1;-1;-1;-1;
995,我是因为买了 色铅笔的花草世界 里面介绍买的 用了5天左右了 但是 发现 第一 色差 和 色铅笔的花草世界 做的卡纸有差别 第二 没有467 而 叶子又需要用到 造成画出来的效果 不是那么的好 第三 送的卷笔刀 卷出来后 不知道是笔的问题 还是刀的问题 笔尖 老是 断 那种 要刻画细节 弄不了 要重新买 而且要很小心画,NULL;,好;,1;
996,旧痘印效果一时半会看不见，对新痘印有点效果吧，很难推开，每天晚上用还好,NULL;NULL;,看不见;还好;,-1;1;
997,味道一般～加牛奶还好喝一些。一次买了两罐，喝了要一年了,味道;NULL;,一般;好喝;,0;1;
998,希望有用。味道挺舒服。,NULL;,有用;,1;
999,味道和专柜一样，质地明显稀薄很多，有点像乳液，而且瓶子边缘居然有漏出来的一点，很怀疑是否被稀释过，不会再买,质地;质地;NULL;,明显;稀薄;很多;,0;-1;1;
1000,失望！ 1.快递商品使用原包装盒就发了。 2.收到快递的时候，外包装稍有破烂，仔细检查才发现已经被人打开过，一数里面口罩少了3只。 3.这是第一次收到这么不走心的包装商品。 4.申请退货或更换货物！,NULL;NULL;,失望;破烂;,-1;-1;
1001,像是山寨产品。对于是否正品，我持保留意见。。。以后买这类衣服，不会从海外购买了。,NULL;,正品;,1;
1002,非全新，我猜是出过样的，有指纹在上面，有地方还有污垢，好在没什么质量问题就不退了,NULL;NULL;,全新;好;,1;1;
1003,雾霾这一代怕是躲不掉了，至少少活5年，口罩过滤PM2.5 能起50%的作用，也就值了。。。,,,
1004,上下都看完了 觉得很枯燥 比朝鲜战争写的差远了,NULL;NULL;,枯燥;差远了;,-1;-1;
1005,快递过来瓶口用透明胶贴着，根本不是图片上那种瓶口塑封，里面液体漏出来了，弄的瓶子上全是油，而且实物与图片不符，图片全英文的外标签，让人感觉是进口商品，实物则是全中文标签，不知道真假，试试看效果吧。,NULL;,不符;,-1;
1006,封面好看，少女感满满的 嗯嗯,NULL;,好看;,1;
1007,不是很特别，更像日记,,,
1008,书挺好的，就是内容差了点，举例还可以看看，作者自己的分析弱了点,书;内容;NULL;作者;,好;差;可以;弱;,1;-1;1;-1;
1009,不错，psp上用的，暂时没出什么状况,状况;,不错;,1;
1010,很刺鼻的味道，也有酒精味，敷在皮肤上有刺痛感，不知是否假货,NULL;NULL;,刺鼻;假货;,-1;-1;
1011,支架一般，买三送一什么都没的。,支架;,一般;,0;
1012,笔头有点歪， 写出来的颜色很浅,颜色;,浅;,-1;
1013,还是去店里买吧，感觉过期了一样，颜色也很黑，不是褐色。垃圾,NULL;NULL;,过期;垃圾;,-1;-1;
1014,3M的东西确实值得信赖。,NULL;东西;,值得;信赖;,1;1;
1015,首先，我想说亚马逊购物很多次了，现在物流到货速度真的慢多了。包装也不如以前了。东西质量看起来还行，使用了一下觉得雾气不是很大，不知道是不是刚使用需要磨合。感觉雾化的槽容量有点小。不过一般家用选择应该还是不错的，一直支持亚马逊，希望亚马逊加油，努力,NULL;质量;雾气;NULL;家用;NULL;,慢;还行;很大;一般;不错;努力;,-1;1;1;0;1;1;
1016,如题，首先是比较相信亚马逊的正品和质量保证， 第二是对比过其他网站的同款吸奶器，亚马逊这里的价钱是相对更便宜，最接近在澳洲买到的价格的。 第三是配送非常快，昨晚10点下单，今天早上10点就收到货了， 第四是新安怡的货就是好，老婆用得很舒服，而且比手动挤奶快多了,亚马逊;价钱;NULL;货;老婆;手动;,正品;便宜;快;好;舒服;快;,1;1;1;1;1;1;
1017,就是不大懂怎么设置密码 因为总是进不去页面,,,
1018,书的质量，及字体，看着就不是正版 而且，还有几页是连在一起的，我还得用剪刀剪开。,NULL;,正版;,1;
1019,同意之前买的朋友的评论，摇晃的响。,NULL;NULL;,摇晃;响;,-1;-1;
1020,洗完之后脸特别干，而且脸好像还有点过敏了！！！,NULL;NULL;,干;过敏;,-1;-1;
1021,购买的商品标明是产地日本的，结果到货之后一看Made in China。失望，特意选日本的304不锈钢，图个食品安全，结果买到的居然是“出口转内销”。还有我选购的是800ml的，实物是1.2L的。无语,NULL;NULL;,失望;无语;,-1;-1;
1022,名不符实，不是压榨，是萃取方式,NULL;,名不符实;,-1;
1023,东西效果不错，但为什么管的尾部有挤压的手指印呢？好像被人用了十分之一左右，真是太过分了,效果;,不错;,1;
1024,不值这个价 包装劣质。外面的纸箱 里面的电线 还有这个按模式的圈圈。算了吧 下次不来亚马逊了 淘宝都没这款卖 很多200、100、300的，也不知道差别在哪里。总值不值,NULL;NULL;NULL;,不值;劣质;很多;,-1;-1;1;
1025,凌乱的线索，许多貌似不知道在表达什么的叙述构成了整个故事，真相揭开的时候，才能够恍然大悟。,NULL;,凌乱;,-1;
1026,听一个姐姐说很好用才买的～不知道是不是国内的跟国外的有区别～太松了吸奶器吸奶不好～太紧了后边会开～不如设计成一排搭扣～而且没有别的颜色可以选择～按说应该有黑色和粉色还是啥色来～但是只有白色～还没我自己拿着吸奶好～可惜摘了标签不能退换了～要不然估计我会退掉～,姐姐;NULL;NULL;吸奶;NULL;,很好;不好;可以;好;可惜;,1;-1;1;1;-1;
1027,此拖把冲着国际品牌买的，其实就是高仿，买新家用了2次，拖把接头就断了，才知道原谅是边缘用胶水粘粘的，呵呵再也不会在这里买了,NULL;,高;,1;
1028,太简陋了，装不牢啊。,NULL;,简陋;,-1;
1029,184/184 买的L 很合适，修身,NULL;NULL;,合适;修身;,1;1;
1030,说明书上写禁止同时插2个或以上插头，图示是错误的！还不如快充头,,,
1031,刷头颈上的ProResults字已经磨损了，不知道为什么但是包装完好无损？！,NULL;,完好无损;,1;
1032,很好用。比塑料的强。,NULL;塑料;,很好;强;,1;1;
1033,宽度30.5，却只有4根横杠，垫板是软质的，带脚的厨具，象电饭锅之类的放在上面担心无法承重。,无法;,重;,-1;
1034,杯子既实用又美观，很不错！,NULL;NULL;NULL;,实用;美观;不错;,1;1;1;
1035,一张碟根本放不出来，另一张顺序混乱、选歌困难。,顺序;NULL;,混乱;困难;,-1;-1;
1036,买船主要是为了他的灯光效果吧，不得不说，灯光效果是不错的，用的时间还不是很长，后期质量方面还需要时间来证明！,灯光效果;时间;,不错;长;,1;1;
1037,不错的产品，经济实用,NULL;NULL;,不错;经济实用;,1;1;
1038,画面清晰，非常满意。,画面;NULL;,清晰;满意;,1;1;
1039,还磨光呢，一点都不光滑，强烈的抗议。,NULL;,抗议;,-1;
1040,内容就不说了，二月河的名作嘛，只是这书的边难道是拿锯拉的？全是毛刺儿，拿手上都掉渣啊。,NULL;NULL;,拿手;渣;,1;-1;
1041,赞一个赞一个赞一个赞一个,NULL;NULL;NULL;NULL;,赞;赞;赞;赞;,1;1;1;1;
1042,Bought 2 watches for kids. Both stopped working in less than a month. First the pedometer stopped， and then the tracking， and watch itself. Absolute waste of money!,,,
1043,做工有线头，感觉像处理货，海外购怎么一个外国评论都没有···料子比其他牌子稍微厚一点点，但是还是有点薄，也有点透。170，买s正好。估计也就穿几个月就破了吧。 好吧我错了，穿了3个小时以后衣服下摆就开线了，而且那线一看就松松垮垮的，改天还是去裁缝铺改改 吧····,牌子;有点;NULL;NULL;NULL;NULL;NULL;,厚;薄;正好;破;好;错;松松垮垮;,0;0;1;-1;1;-1;-1;
1044,打开时包装里液体已经漏了不少出来。像是被用过了一样。,NULL;NULL;,漏;不少;,-1;1;
1045,秒杀购得。第一没有成分标识，无法判定是80%鸭绒还是50%鸭绒，第二天秒杀是50%鸭绒款，天知道送的啥货；第二不够柔软，体验一晚后，远不及好点的酒店提供的羽绒枕；以后不可贪便宜。,NULL;NULL;,柔软;好;,1;1;
1046,狗狗爱吃，独立包装的很方便,NULL;,方便;,1;
1047,牙刷很不错哦，就是有一点小贵，不过还算喜欢。,NULL;NULL;NULL;,不错;小贵;喜欢;,1;-1;1;
1048,质量一般，不是很舒服的面料,质量;NULL;,一般;舒服;,0;1;
1049,不知出自何处，看起来不是科大讯飞的晓译翻译机,,,
1050,鱼和熊掌不能兼得，总体来说很不错了。,总体;,不错;,1;
1051,插头好像有问题，一个宽，一个是正常的，应该不是这样的吧。怎么联系客服呢,NULL;,正常;,1;
1052,买了好多次，没有赠品很失望，别家都有送杯子什么的,杯子;NULL;,好;失望;,1;-1;
1053,买贵了，不知这个价钱。,NULL;,贵;,-1;
1054,一直以来挺信赖亚马逊，感觉商品都是正品，发货快，服务好，可是这次为什么会出现这种问题，同一款笔买了两只，两只居然不一样，无论是笔杆大小还是出锋长短都不一致，真是无语了,无语;商品;发货;NULL;NULL;NULL;,信赖;正品;快;好;一致;无语;,1;1;1;1;1;-1;
1055,还行吧，我觉得没有高露洁那款好用。,NULL;高露洁;,还行;好用;,1;1;
1056,全新品，很好，喜欢。,NULL;NULL;NULL;,全新;很好;喜欢;,1;1;1;
1057,留香不久，便宜的味道,NULL;,便宜;,1;
1058,就是和实际的一样呗!,,,
1059,不是非常结实的不锈钢剪刀，平时剪剪小东西还行,小东西;小东西;,结实;还行;,1;1;
1060,太烂了，就地摊货都比它好,地摊货;NULL;地摊货;,太烂;地摊货;好;,1;-1;1;
1061,女儿不喜欢，说跟爸爸的剃须刀一样，现在闲置了,NULL;,喜欢;,1;
1062,屋子里喷了一次，甲醛检测已经达到安全标准了。再空几天放放，效果还是很明显的。,甲醛;效果;,标准;明显;,0;0;
1063,给我的竟然是2009年生产的!,,,
1064,垃圾，还不如网上的那个下载视频呢,视频;,垃圾;,-1;
1065,如果对檀香要求不是很苛刻的话，raj就足够好了。秒杀买的，很不错.,NULL;NULL;NULL;,足够;好;不错;,1;1;1;
1066,用起来，加热时眼睛酸痛，非常不舒服。,眼睛;NULL;,酸痛;舒服;,-1;1;
1067,书中代码有很多的错误……这一点让我非常失望。感觉写作很不严谨。而且语法的介绍也不系统不具体。例如讲到make的时候一笔带过，根本不清楚具体的用法。感觉这本书不是非常合适入门学习。,NULL;NULL;NULL;感觉;,很多;失望;清楚;合适;,1;-1;1;1;
1068,用了五个月之后，耳机的皮子已经开裂，联系售后，售后推给亚马逊，然后让我联系亚马逊或者本地经销商。,,,
1069,It cracked me up. This is for the most part solid， laugh-out-loud Allen parodies and absurdity. Woody has an intelligence that he uses to sell you deep spiritual views in a very entertaining way.,,,
1070,差评！面膜收到全部倒出来液体直流，盖子都掀开了！没法用！,NULL;NULL;,差评;没法用;,-1;-1;
1071,款式还不错，但是质量一般，用了不到10天刷毛就不行了。,款式;质量;NULL;,不错;一般;不行;,1;0;-1;
1072,第一次用。感觉喜欢上这个牌子了。不错。下次在购。,NULL;NULL;,喜欢;不错;,1;1;
1073,物美价廉，又软又厚，很满意的被子，给卖家点个赞！,NULL;NULL;NULL;NULL;,物美价廉;厚;满意;赞;,1;0;1;1;
1074,不知道爸妈怎么用的，买了2台，他们都说不好用。我也用过，就是感觉反应慢。重装了系统还是一样，会卡。而且只有一个盘，不分区，不好也不喜欢。开机都很慢。也是醉了。看中戴尔买的，结果被爸妈说死了，说我买的这么差。冤……外形是好看啊，i5也不差了,NULL;感觉;NULL;NULL;NULL;NULL;NULL;NULL;,不好;慢;不好;喜欢;很慢;差;好看;差;,-1;-1;-1;1;-1;-1;1;-1;
1075,胶合板太薄太脆弱了，材质太烂，就用一层纸糊上，组装麻烦,胶合板;胶合板;材质;NULL;,太薄;脆弱;太烂;麻烦;,0;-1;1;-1;
1076,第一次在亚马逊上购物，配送慢就不说什么了，有一瓶还漏了，箱子都湿透了，算了也不打算追究什么，体验太差！！,NULL;NULL;体验;,慢;漏;太差;,-1;-1;-1;
1077,一点用没有 刚敷上 脸特别刺 过个五分钟之后才好些 敷完跟没敷一样 一点清洁效果没有 脏的还是脏,NULL;NULL;,脏;脏;,-1;-1;
1078,颜色很鲜艳，朋友很喜欢，很好,颜色;NULL;NULL;,鲜艳;喜欢;很好;,1;1;1;
1079,下单后发的邮政物流，刚开始很担心会不会碎。收到后一看包装的非常好。本身就是正品，非常愉快,NULL;NULL;NULL;NULL;,碎;好;正品;愉快;,-1;1;1;1;
1080,比较紧，如果能够再薄一点，润滑多一点，就更好了。,NULL;NULL;,薄;更好;,0;1;
1081,对于夏天来说 袜子还是偏厚实的 但卖家的态度有欠缺 明明早就知道快递寄丢了，没有主动联系买家 原因是：忘了联系。,袜子;NULL;,厚实;欠缺;,1;-1;
1082,今天试用了一下，挺好用的，颜色比价细腻，画起来也流畅！,比价;画;,细腻;流畅;,1;1;
1083,一般般啦，东西比较小巧，但用起来也不好用，调节长短的没多长时间就坏了,NULL;东西;NULL;多长时间;,一般般;小巧;不好;坏;,0;1;-1;-1;
1084,味道大，做工也差！直接退货了！,NULL;,差;,-1;
1085,没有一点缓解过敏效果。红屁屁也不好用。,NULL;NULL;,过敏;不好;,-1;-1;
1086,薄荷的有点刺激下巴啊 辣辣的不舒服,NULL;NULL;,辣辣的;舒服;,-1;1;
1087,不好用，好看不中用的,NULL;NULL;,不好;好看;,-1;1;
1088,作为门垫使用，略显轻薄，较易移动位置，感觉作门垫用应该再加厚一点,NULL;,轻薄;,0;
1089,镜架很漂亮，但舒适型不好，镜腿很直很硬没有弹性！另外镜架较重！,NULL;镜腿;镜架;,不好;很硬;重;,-1;-1;-1;
1090,音质太差，有点粗糙，不喜欢,音质;有点;NULL;,太差;粗糙;喜欢;,-1;-1;1;
1091,虽然在配送途中出了点小插曲，但东西本身还是挺不错的，希望够耐用,NULL;,耐用;,1;
1092,买了第二部了，信号很好。,信号;,很好;,1;
1093,还好，给4分吧，一分钱一分货,NULL;,还好;,1;
1094,还是原来的口水味，正品。,NULL;,正品;,1;
1095,书非常脏，到处是手印，能换么,书;,脏;,-1;
1096,模具本身是很好的东西，可是好多划痕，有个角落被磨损的很厉害，盒子里也有一道长长的划痕，一共买了很多东西，美国人的包装实在太差太差太差，同样的模具人家日本人的包装就很结实！,模具;角落;NULL;人;太差;太差;人;,很好;厉害;很多;太差;太差;太差;结实;,1;1;1;-1;-1;-1;1;
1097,买的好划算，使用也还比较舒服，柔和型，但是有一个缺点就是，硅胶喇叭口很软，压的不紧，每次都会吸奶进去，每次！同样使用自然原生系列的手动吸奶器就没有这个问题。第一次打开包装时，包装盒上有油脂！另外，软管的塞子很容易掉，大家一定要注意保管，不然就要哭了……,NULL;NULL;NULL;NULL;NULL;NULL;塞子;,好;划算;舒服;柔和;型;自然;容易;,1;1;1;1;1;1;1;
1098,化妆棉本身材质偏后，感觉有棉花在里面，吸水效果很好，不是像其他那种特别薄的化妆棉。整体上效果平平，无功无过，用着也不嫌心疼，各种卸妆，擦脸，补妆随便用。,NULL;NULL;NULL;NULL;,很好;薄;心疼;随便;,1;0;-1;-1;
1099,哇，套路很深，强行让买家接受无光盘事实，隐晦说明爱要不要退书也不给光盘，就一个电子版资料，花了买书和光盘的钱却由于商家原因强制短缺光盘物品，没有任何责任与赔付，私人电话简单说明便可一了百了，亚马逊何时充斥着这么多能说会道缺无良的黑心商家？,套路;原因;电话;NULL;能说会道;,深;短缺;简单;无良;黑心;,-1;-1;1;-1;-1;
1100,我用不了，随便给个星,NULL;,随便;,-1;
1101,很好，很棒，很赞，很合适,NULL;NULL;NULL;NULL;,很好;很棒;赞;合适;,1;1;1;1;
1102,一直在用这个牌子的牙线，做活动时买的，很划算。,NULL;,划算;,1;
1103,买来用了4个月，不保温了，没办法，还是买个路边摊的也就用这意思,,,
1104,95岁母亲喜欢晩上用它。不用起夜也不用麻烦保姆了。一夜下来，内裤一奌不湿。但是不能告诉她价钱，否则肯定不用了。,NULL;NULL;,喜欢;麻烦;,1;-1;
1105,不曾出现有的买家所说的情况，卓越服务好，速,NULL;卓越;,卓越;好;,1;1;
